episode_hash,operator,decision,score,reason,flags,trim_start,trim_end,n_frames,act_span,progress_dip,cluster,outlier_p,ax_poor_image,ax_jittery,ax_unsteady_camera,ax_hesitant,ax_incomplete
692eaabdc621d7f4aac3ab8b,6903b590466be157ec64580a,keep,-0.4475,,hesitant,6,197,212,0.9052,,,,0.1087,0.8654,-0.4497,1.3361,0.7849
692ef6040ba268eb16564b13,6903bd580e94ce070afd33cd,keep,-0.4478,,incomplete,75,194,204,0.5862,,,,0.0851,0.3185,0.3261,0.6197,1.5835
692e9a5a9cebf0ec017ddb4b,6904b8d0466be157ec648ef1,keep,-0.4482,,incomplete,47,213,215,0.7757,,,,-0.4416,0.9948,-0.2179,0.9823,1.5432
692eaa07c7cb0e94dc84bbfe,68bc72d1fcdaacc405e3db53,keep,-0.4486,,unsteady_camera,61,165,167,0.6265,,,,0.7691,-0.2161,2.1409,-0.3737,0.5436
692e9d97d3d807884d4dd663,6903686e0e94ce070afd1f24,keep,-0.4489,,poor_image,4,113,115,0.9561,,,,1.5102,0.8386,0.0482,0.0000,-0.4293
692ee8684215b056bf36e80d,6846f7cf9cdf020d4a37a294,keep,-0.4491,,poor_image+jittery,0,235,237,0.9958,,,,1.1865,1.0729,0.4631,-0.7063,-0.0024
692e93da567c97525f401332,6871d82a1aaf88556f0c6041,keep,-0.4491,,poor_image,2,128,130,0.9767,,,,1.3588,0.2043,0.4708,0.0000,0.3281
692eae31aec602a46af106a8,6903686e0e94ce070afd1f24,keep,-0.4491,,jittery,0,110,112,0.9910,,,,0.2237,1.3369,-0.1495,0.6963,0.2561
692eab62424dbf22e75ed0f2,68696b41314bde44018fa510,keep,-0.4494,,jittery,1,178,180,0.9888,,,,-0.2521,1.3411,-0.0565,0.9863,0.5827
692eaae0c609aae267b279ad,69070e0b9adc5c8f26f55b5a,keep,-0.4494,,poor_image+incomplete,15,116,118,0.8632,,,,1.5643,-0.5804,0.6518,0.0000,1.0184
692ea1a93b319da763b71a34,69070e0b9adc5c8f26f55b5a,keep,-0.4501,,jittery,28,144,146,0.8000,,,,0.3048,1.5624,-0.0306,0.0000,0.3806
692ea967727c13b350cb7ccb,6903686e0e94ce070afd1f24,keep,-0.4503,,jittery,7,123,125,0.9355,,,,-0.4263,1.6069,-0.1703,0.7485,0.8026
692eaeaf40338017b7f99a17,6903686e0e94ce070afd1f24,keep,-0.4504,,poor_image,45,98,100,0.5354,,,,1.1887,0.2229,0.4490,0.0000,0.5864
692e98f040338017b7f997d5,6871d82a1aaf88556f0c6041,keep,-0.4510,,hesitant,0,114,116,0.9913,,,,-0.3504,0.2776,0.7912,3.1031,-0.6284
692eb1eed52427f961fa167b,69070e0b9adc5c8f26f55b5a,keep,-0.4510,,jittery,0,170,172,0.9942,,,,0.7402,1.1226,0.2629,0.0000,0.1001
692ea40497ffd8ec90340162,6903686e0e94ce070afd1f24,keep,-0.4510,,unsteady_camera,0,114,116,0.9913,,,,0.1229,0.2516,2.1020,0.0000,0.4934
692ef2d0ef7557106e6c4c9f,69150bf42756853dcad943f2,keep,-0.4511,,unsteady_camera,1,129,131,0.9846,,,,0.5814,0.4490,1.1520,0.2492,0.2105
692eab68d3d807884d4dd7f8,69070e0b9adc5c8f26f55b5a,keep,-0.4516,,hesitant+incomplete,36,110,119,0.6271,,,,-0.3318,-0.0665,0.0972,1.5809,2.0804
692e8e504e86f0c01a207004,6904b8d0466be157ec648ef1,keep,-0.4523,,jittery,0,234,236,0.9957,,,,0.3364,1.3718,0.0224,0.8160,-0.2348
692ea3a0a0e165ab2e42e461,690364170e94ce070afd1da5,keep,-0.4525,,,0,237,239,0.9958,,,,0.8168,0.6678,0.0084,0.5436,0.3888
692ea30440338017b7f998c4,6903686e0e94ce070afd1f24,keep,-0.4528,,unsteady_camera,0,110,112,0.9910,,,,0.0848,-0.1398,1.9319,0.6963,0.6240
692ea19d567c97525f401486,68696b41314bde44018fa510,keep,-0.4533,,,0,243,245,0.9959,,,,0.5862,0.6252,-0.0373,0.9930,0.4000
692eac0792a31767e35da392,6846f7cf9cdf020d4a37a294,keep,-0.4534,,unsteady_camera+incomplete,74,182,217,0.5000,,,,-0.4310,0.5156,1.3224,-0.2438,1.9683
692eabd44e86f0c01a207295,6903686e0e94ce070afd1f24,keep,-0.4540,,,33,101,103,0.6667,0.0939,3,0.6096,0.2332,-0.3010,0.6316,0.0000,0.6861
692eb1313b319da763b71bff,6903686e0e94ce070afd1f24,keep,-0.4543,,hesitant,32,109,113,0.6875,,,,-0.3940,0.7932,0.0383,2.0000,0.5430
692eb29effdc0ca6345c43d4,69070e0b9adc5c8f26f55b5a,keep,-0.4544,,incomplete,55,113,115,0.5088,,,,0.1430,0.1197,0.3778,0.0000,2.4087
692e993af169106feb26ad01,6903686e0e94ce070afd1f24,keep,-0.4552,,poor_image+unsteady_camera,2,92,98,0.9278,,,,1.2607,-0.7224,2.0209,0.0000,0.3578
692eaa647641010d04354736,69070e0b9adc5c8f26f55b5a,keep,-0.4566,,jittery+unsteady_camera,7,105,107,0.9245,,,,-0.3904,1.0692,1.2122,0.0000,0.9657
692eaf88526b2c3ac5f5b500,6903bd580e94ce070afd33cd,keep,-0.4567,,jittery,0,205,210,0.9809,,,,0.6639,1.5561,0.5304,-0.0685,-0.5952
692e9e50b8797912ff78a76a,6903bd580e94ce070afd33cd,keep,-0.4567,,hesitant,0,136,148,0.9252,,,,0.6331,0.0750,0.0109,1.9907,0.1332
692eaaae2c8fefa9948e8e9e,68bc72d1fcdaacc405e3db53,keep,-0.4575,,poor_image+unsteady_camera,9,201,203,0.9505,,,,1.6859,-0.2348,1.1734,0.0853,-0.2330
692ead1affdc0ca6345c4353,6846f7cf9cdf020d4a37a294,keep,-0.4590,,hesitant,26,216,218,0.8756,,,,-0.0521,0.3824,0.1368,2.1207,0.4598
692ef4c89ca48e15a25b2a60,690cb8f69adc5c8f26f64201,keep,-0.4593,,,2,217,222,0.9729,,,,0.8630,0.2484,0.2357,0.9716,0.3409
692ef220b07e0e30ff113283,690cb8f69adc5c8f26f64201,keep,-0.4596,,poor_image,3,205,207,0.9806,,,,1.5749,0.7421,-0.0119,0.3698,-0.6166
692eac87eee2f8cb10d0f8a5,6903b590466be157ec64580a,keep,-0.4597,,poor_image,2,167,169,0.9821,,,,1.0973,0.4256,0.8077,0.0304,0.0956
692e974aba0400c70689fd0a,69150bf42756853dcad943f2,keep,-0.4602,,poor_image+unsteady_camera,0,130,132,0.9924,,,,1.0073,-0.0209,1.8552,0.0000,-0.1132
692eaadfc609aae267b279a5,69070e0b9adc5c8f26f55b5a,keep,-0.4603,,jittery,0,159,161,0.9938,,,,0.4903,1.8304,-0.4126,0.0000,0.1537
692eb302ea43f09edf26f699,6871d82a1aaf88556f0c6041,keep,-0.4607,,incomplete,14,114,116,0.8696,,,,0.6680,0.2761,0.5170,0.0000,1.2914
692eafb0f169106feb26afed,690cb8f69adc5c8f26f64201,keep,-0.4608,,hesitant,1,180,194,0.9275,,,,0.3088,-0.0039,0.6216,1.3640,0.7827
692ea0efad0c9ef057d41c9b,68bc72d1fcdaacc405e3db53,keep,-0.4613,,hesitant,33,212,214,0.8404,,,,0.2353,0.3249,0.9034,1.7045,-0.2188
692ef186fbcce321dca74ea9,690cb8f69adc5c8f26f64201,keep,-0.4618,,jittery+hesitant,19,214,216,0.9070,,,,-0.7909,1.1539,-0.1397,1.8688,0.9592
692eb06cc7cb0e94dc84bcae,690364170e94ce070afd1da5,keep,-0.4619,,poor_image+hesitant,0,229,231,0.9957,,,,1.0134,0.0853,0.4103,1.1833,-0.0084
692eac4e5cd6df8b6023ca99,690cb8f69adc5c8f26f64201,keep,-0.4627,,poor_image,0,178,195,0.9175,,,,1.6711,-0.0831,0.0036,0.0000,0.8535
692ea8ecba0400c70689ff2e,6903686e0e94ce070afd1f24,keep,-0.4629,,poor_image+unsteady_camera,1,91,95,0.9574,,,,1.1229,-0.2385,2.1483,0.0000,-0.2347
692ea6fb4e86f0c01a20722c,6903bd580e94ce070afd33cd,keep,-0.4638,,poor_image,0,188,209,0.9038,,,,1.9502,0.3437,0.5005,0.3725,-1.0673
692e9fc15aae241ad236ecc9,690362600e94ce070afd1d30,keep,-0.4639,,jittery,3,293,295,0.9864,,,,0.5547,1.0328,0.6163,0.2073,0.0426
692ea69daec602a46af1059c,6903686e0e94ce070afd1f24,keep,-0.4650,,jittery+unsteady_camera,6,104,106,0.9333,,,,0.1018,1.0014,1.2645,0.0000,0.3358
692ea1efb0d3d3c9d2606992,6903686e0e94ce070afd1f24,keep,-0.4654,,hesitant,6,102,104,0.9320,,,,-0.1200,0.2926,0.1355,2.0000,0.8634
692ea7694e86f0c01a207248,6871d82a1aaf88556f0c6041,keep,-0.4655,,hesitant,3,135,137,0.9706,,,,-0.2683,0.7921,0.6882,1.0707,0.7135
692ea8101e78e176ba6cf909,6903b590466be157ec64580a,keep,-0.4659,,unsteady_camera,0,208,231,0.9043,,,,-0.0063,0.8451,1.2179,0.4575,0.3280
692ef220b07e0e30ff11327d,690cb8f69adc5c8f26f64201,keep,-0.4663,,hesitant,1,197,199,0.9899,,,,0.2745,0.1631,0.2287,2.2744,0.1042
692eb22ab77ab81b8b41efa8,6903686e0e94ce070afd1f24,keep,-0.4667,,unsteady_camera,42,92,94,0.5376,,,,0.3224,0.3323,1.5731,0.0000,0.7116
692eb29cffdc0ca6345c43c1,69070e0b9adc5c8f26f55b5a,keep,-0.4667,,poor_image+hesitant,0,90,92,0.9890,,,,1.9139,-0.9036,0.9057,1.2682,-0.4224
692eaa0f424dbf22e75ed0d7,6846f7cf9cdf020d4a37a294,keep,-0.4668,,incomplete,68,177,179,0.6124,,,,0.2824,0.1012,0.2210,0.3008,2.1705
692eaee396d2056439f01948,68696b41314bde44018fa510,keep,-0.4671,,poor_image,0,208,210,0.9952,,,,1.3796,0.5955,0.6776,0.0000,-0.3703
692ea485c609aae267b278db,68bc72d1fcdaacc405e3db53,keep,-0.4671,,jittery,6,180,182,0.9613,,,,0.3210,1.0480,0.7735,0.6509,-0.2079
692e9732e2322e3b092b5c82,6904b8d0466be157ec648ef1,keep,-0.4676,,jittery+unsteady_camera,3,199,201,0.9800,,,,-0.1834,1.5257,1.0577,0.0000,0.2023
692eabd54e86f0c01a2072a6,6903686e0e94ce070afd1f24,keep,-0.4690,,poor_image,2,94,99,0.9388,,,,1.0096,0.6114,-0.0515,0.7887,0.1140
692ea671dbc4294a49cc727a,6871e269bc1991b1a1e463ba,keep,-0.4690,,hesitant,2,212,214,0.9859,,,,0.3298,0.4678,-0.2095,1.5171,0.7789
692eac182fa9ba56c08f81ee,690364170e94ce070afd1da5,keep,-0.4691,,,1,220,222,0.9910,,,,0.4645,0.8369,0.5283,0.6444,0.1586
692e9b451e78e176ba6cf7ac,6903bd580e94ce070afd33cd,keep,-0.4696,,,0,195,209,0.9375,,,,0.5450,0.8755,0.2879,0.8695,-0.0005
692ed8c2f2e4e72c033b9995,690362600e94ce070afd1d30,keep,-0.4698,,unsteady_camera,9,236,247,0.9228,,,,0.4271,0.0515,2.0807,-0.1313,0.6210
692ea6d61e78e176ba6cf8d6,69070e0b9adc5c8f26f55b5a,keep,-0.4701,,hesitant,0,176,178,0.9944,,,,0.1287,0.7136,-0.2144,2.3580,-0.1166
692eacc14e7eab2cafd26a0c,6903686e0e94ce070afd1f24,keep,-0.4701,,,0,109,111,0.9909,,,,-0.0170,0.9570,0.6846,0.8438,0.3524
692eaa60d3d807884d4dd7ba,6903686e0e94ce070afd1f24,keep,-0.4705,,unsteady_camera,0,88,93,0.9565,,,,0.3087,-0.3749,2.9612,0.0000,0.4318
692e9ee4c7cb0e94dc84bad1,6903686e0e94ce070afd1f24,keep,-0.4705,,jittery,0,97,100,0.9798,,,,0.7081,1.0795,0.1725,0.7807,-0.3408
692ea6fb4e86f0c01a207226,6903bd580e94ce070afd33cd,keep,-0.4706,,jittery+unsteady_camera,0,209,211,0.9952,,,,0.3638,1.1564,2.0638,-0.0420,-1.0077
692e93d9567c97525f401328,6871d82a1aaf88556f0c6041,keep,-0.4713,,unsteady_camera+hesitant,0,124,126,0.9920,,,,-0.0170,0.8994,1.1469,1.0148,-0.1860
692e9ee6c7cb0e94dc84bae4,6903686e0e94ce070afd1f24,keep,-0.4714,,,1,120,123,0.9754,0.1376,4,0.4600,0.8806,-0.1297,0.3241,0.0000,0.4931
692ededa45175992cd6a0bb8,690362600e94ce070afd1d30,keep,-0.4719,,jittery+hesitant,0,231,236,0.9830,,,,0.1917,1.0914,-0.3199,1.1426,0.5561
692ea478e2322e3b092b5e5b,6871d82a1aaf88556f0c6041,keep,-0.4727,,jittery,0,146,148,0.9932,,,,-0.0037,1.2600,0.4199,0.8630,0.1417
692f04b55cec8e06f0b2dbcd,69070e0b9adc5c8f26f55b5a,keep,-0.4736,,poor_image,0,187,203,0.9257,,,,1.1841,0.2072,0.1961,0.5713,0.4606
692e95ca567c97525f401366,6871e269bc1991b1a1e463ba,keep,-0.4736,,,0,213,215,0.9953,,,,0.9776,0.6304,0.8404,0.0000,0.0630
692e98ad5aae241ad236ebfd,6871d82a1aaf88556f0c6041,keep,-0.4736,,jittery,0,149,151,0.9933,,,,0.4642,1.9353,0.1585,0.0000,-0.4423
692f197f45175992cd6a0eca,6904b8d0466be157ec648ef1,keep,-0.4740,,poor_image,0,163,165,0.9939,,,,2.1362,-0.4948,0.7762,0.0000,0.0799
692eadedc609aae267b279fe,68bc72d1fcdaacc405e3db53,keep,-0.4746,,,49,150,154,0.6601,,,,0.3160,0.4334,0.6958,0.5354,0.9666
692eac130793395ac4f6ffd3,6903bd580e94ce070afd33cd,keep,-0.4746,,jittery,0,190,193,0.9896,,,,0.7510,1.6796,0.6273,-0.0588,-0.8926
692eac17aec602a46af10641,69150bf42756853dcad943f2,keep,-0.4747,,poor_image+unsteady_camera,2,159,161,0.9813,,,,1.2315,0.1955,1.2817,0.0000,-0.0991
692eb302ea43f09edf26f69d,6871d82a1aaf88556f0c6041,keep,-0.4748,,poor_image+hesitant,0,98,100,0.9899,,,,1.1709,0.0159,-0.3292,1.2814,0.5912
692eaeba9cebf0ec017ddd32,690366b20e94ce070afd1e8a,keep,-0.4748,,poor_image+hesitant,4,204,215,0.9346,,,,1.0695,0.4944,-0.5330,1.7002,-0.1891
692e9fa092a31767e35da22c,69150bf42756853dcad943f2,keep,-0.4749,,incomplete,59,166,170,0.6331,,,,0.9240,0.1172,0.3671,0.0000,1.3953
692eac2aaec602a46af10653,6903686e0e94ce070afd1f24,keep,-0.4755,,,38,90,92,0.5714,,,,0.6775,0.1828,0.1981,0.8493,0.9903
692ef186fbcce321dca74ea3,690cb8f69adc5c8f26f64201,keep,-0.4756,,jittery+unsteady_camera,0,212,214,0.9953,,,,-0.0106,1.3750,1.1629,0.6504,-0.5308
692eeefdef7557106e6c4c62,68bc72d1fcdaacc405e3db53,keep,-0.4756,,unsteady_camera+hesitant,12,205,237,0.8178,,,,0.3926,0.0331,1.1408,1.8054,-0.2554
692e9d6999488ff84776f86b,6871d82a1aaf88556f0c6041,keep,-0.4761,,poor_image+hesitant,0,88,90,0.9888,,,,1.3015,-0.0588,0.1202,1.6361,-0.2874
692e9a592fa9ba56c08f804a,6903686e0e94ce070afd1f24,keep,-0.4764,,unsteady_camera,0,112,114,0.9912,,,,0.0665,-0.2676,3.1809,0.0000,0.4554
692eb0819cebf0ec017dddc9,69070e0b9adc5c8f26f55b5a,keep,-0.4768,,incomplete,48,113,115,0.5702,,,,-0.0446,0.1432,0.6383,0.6240,1.9274
692edcc90ba268eb16564944,69038b590e94ce070afd2952,keep,-0.4769,,,58,188,214,0.6103,,,,0.5892,0.3359,0.0357,0.9401,0.9751
692e9fa292a31767e35da236,69150bf42756853dcad943f2,keep,-0.4770,,poor_image+incomplete,47,121,130,0.5736,,,,1.3475,-0.1574,-0.1293,0.0000,1.6832
692ed949b07e0e30ff1130ee,670be6761e62a52f6a35360d,keep,-0.4781,,poor_image+incomplete,128,307,319,0.5629,,,,1.0101,-0.5963,0.3695,-0.1024,2.4591
692eabde4e86f0c01a2072b1,6846f7cf9cdf020d4a37a294,keep,-0.4789,,hesitant+incomplete,28,173,179,0.8146,,,,0.2634,0.1930,0.3919,1.2295,1.0460
692ef772fbcce321dca74f22,69150bf42756853dcad943f2,keep,-0.4794,,unsteady_camera,0,146,158,0.9299,,,,0.2468,0.7016,1.8703,0.0000,0.0630
692eac120793395ac4f6ffc3,6903bd580e94ce070afd33cd,keep,-0.4798,,poor_image,0,197,208,0.9517,,,,1.3337,0.9232,0.7289,-0.0348,-0.7205
692e9d3ca0e165ab2e42e3b6,6903686e0e94ce070afd1f24,keep,-0.4800,,unsteady_camera,12,122,124,0.8943,,,,0.0487,0.4753,1.9180,0.0000,0.6559
692ea2d6c7cb0e94dc84bb69,69070e0b9adc5c8f26f55b5a,keep,-0.4803,,poor_image+incomplete,46,108,112,0.5586,,,,1.0242,-0.2975,-0.0559,0.0000,2.3279
692eb29cffdc0ca6345c43c0,69070e0b9adc5c8f26f55b5a,keep,-0.4805,,poor_image,3,101,103,0.9608,,,,1.6538,-0.1106,0.1868,0.6974,0.1644
692ea2002c8fefa9948e8dcb,6871d6cd07c5fd75be83e337,keep,-0.4824,,unsteady_camera+hesitant,0,223,225,0.9955,,,,-0.5203,0.9365,1.4259,1.1426,0.1839
692eab3297ffd8ec90340208,69070e0b9adc5c8f26f55b5a,keep,-0.4825,,jittery+unsteady_camera,0,134,136,0.9926,,,,-0.1054,1.1933,1.4866,0.0000,0.2590
692ea4872fa9ba56c08f8124,6903bd580e94ce070afd33cd,keep,-0.4832,,hesitant,32,173,178,0.7966,,,,0.7670,0.1601,0.4957,1.3049,0.1910
692eae06424dbf22e75ed13f,6846f7cf9cdf020d4a37a294,keep,-0.4837,,,0,213,215,0.9953,0.0658,0,0.9987,-0.1911,0.3311,0.0597,0.4129,-0.2187
692eab3be2322e3b092b5f51,6903bd580e94ce070afd33cd,keep,-0.4838,,jittery,12,189,192,0.9267,,,,0.4173,1.5083,0.8332,-0.0563,-0.2785
692ea139b77ab81b8b41eddc,68696b41314bde44018fa510,keep,-0.4847,,incomplete,0,187,200,0.9397,0.1201,0,0.9985,0.2745,-0.3216,-0.4082,0.0000,1.5587
692ea6fa4e86f0c01a207220,6903bd580e94ce070afd33cd,keep,-0.4850,,jittery,0,245,253,0.9722,,,,0.6480,1.0307,0.8157,0.9626,-0.9014
692e9b61c7cb0e94dc84ba99,690cb8f69adc5c8f26f64201,keep,-0.4852,,jittery+unsteady_camera,3,217,219,0.9817,0.0747,2,0.8629,-0.0791,1.1912,1.2958,0.0000,0.1438
692eab67567c97525f40154e,690362600e94ce070afd1d30,keep,-0.4852,,poor_image,0,264,276,0.9600,,,,1.5390,0.6876,0.3383,0.6124,-0.8939
692ea1ecb0d3d3c9d260697a,6903686e0e94ce070afd1f24,keep,-0.4858,,hesitant,0,89,93,0.9674,,,,0.9444,0.2629,0.5777,1.0089,0.0031
692eb1343b319da763b71c18,6903686e0e94ce070afd1f24,keep,-0.4859,,jittery+hesitant,0,128,130,0.9922,,,,-0.0147,1.3297,0.0373,1.4390,-0.0477
692eac130793395ac4f6ffc7,6903bd580e94ce070afd33cd,keep,-0.4861,,poor_image+jittery,14,227,242,0.8838,,,,1.2016,1.4593,-0.2251,0.0841,-0.4475
692eaf5374b24813e7597663,6846f7cf9cdf020d4a37a294,keep,-0.4864,,unsteady_camera,2,178,207,0.8544,,,,0.0297,0.3496,1.0448,0.8915,0.8996
692ea8132fa9ba56c08f8192,69070e0b9adc5c8f26f55b5a,keep,-0.4865,,jittery,0,205,207,0.9951,,,,-0.3951,2.2240,-0.1073,0.5602,0.2089
692e9dbe68228e362d908f69,6903686e0e94ce070afd1f24,keep,-0.4867,,hesitant+incomplete,0,85,135,0.6343,,,,-0.5687,0.6204,0.0138,1.3853,1.9300
692ea8132fa9ba56c08f8193,69070e0b9adc5c8f26f55b5a,keep,-0.4868,,,0,123,125,0.9919,,,,0.9652,0.5545,0.8509,0.0000,0.2775
692e9d99d3d807884d4dd671,6903686e0e94ce070afd1f24,keep,-0.4868,,poor_image+jittery,0,111,113,0.9911,,,,1.3147,1.1249,0.1744,0.0000,-0.4259
692eb12074b24813e7597682,6846f7cf9cdf020d4a37a294,keep,-0.4869,,unsteady_camera+hesitant,0,184,188,0.9840,,,,-0.3585,-0.5741,1.9085,2.6267,0.2718
692eb227b77ab81b8b41ef86,6903686e0e94ce070afd1f24,keep,-0.4870,,jittery,0,101,103,0.9902,,,,0.1862,1.6952,0.4542,0.7577,-0.6253
692eafb5dbc4294a49cc7321,69070e0b9adc5c8f26f55b5a,keep,-0.4875,,unsteady_camera,2,175,177,0.9830,,,,0.8412,0.6291,1.1117,0.0000,0.0955
692eac0992a31767e35da3a3,6846f7cf9cdf020d4a37a294,keep,-0.4877,,unsteady_camera,6,226,228,0.9692,,,,-0.0991,0.9168,1.2803,0.9411,-0.0343
692ea76a4e86f0c01a20724e,6871d82a1aaf88556f0c6041,keep,-0.4877,,unsteady_camera,0,92,94,0.9892,,,,0.7395,0.4210,2.1410,0.0000,-0.4679
692ea3f93b319da763b71a95,6871e269bc1991b1a1e463ba,keep,-0.4878,,poor_image,0,197,199,0.9949,,,,1.5498,-0.2126,0.9398,0.0000,0.4687
692ea696ad0c9ef057d41d02,68bc72d1fcdaacc405e3db53,keep,-0.4878,,hesitant+incomplete,99,187,189,0.4681,,,,0.0489,0.4121,0.4624,1.2181,1.0426
692e93d9567c97525f40132a,6871d82a1aaf88556f0c6041,keep,-0.4879,,jittery,0,115,117,0.9914,,,,0.2583,1.6054,0.1131,0.0000,0.5063
692e98ee40338017b7f997ca,6871d82a1aaf88556f0c6041,keep,-0.4887,,poor_image+unsteady_camera,2,102,104,0.9709,,,,1.1033,0.1310,1.0555,0.0000,0.5143
692eeeb00ba268eb16564a8b,69150bf42756853dcad943f2,keep,-0.4887,,poor_image+jittery,0,171,173,0.9942,,,,1.5255,1.0772,-0.1289,0.0000,-0.3540
692eab65d3d807884d4dd7e1,69070e0b9adc5c8f26f55b5a,keep,-0.4888,,hesitant,13,206,208,0.9324,,,,0.6457,0.4842,0.3290,1.1151,0.2825
692e9f8f39719ab57395b844,6871e269bc1991b1a1e463ba,keep,-0.4889,,jittery,2,161,163,0.9815,,,,0.1290,1.0987,0.0912,0.7558,0.7336
692ea40597ffd8ec90340169,6903686e0e94ce070afd1f24,keep,-0.4890,,unsteady_camera+hesitant,28,97,99,0.7041,,,,0.0738,-0.4759,1.6144,2.0000,0.4118
692ea33295aad87d3e3445b0,6903686e0e94ce070afd1f24,keep,-0.4899,,hesitant,4,119,121,0.9583,,,,0.1687,0.1674,0.1440,1.9322,0.8487
692ed683952b26f4cc71a43d,690366b20e94ce070afd1e8a,keep,-0.4904,,hesitant,9,221,231,0.9217,,,,0.6047,0.6561,-0.2721,1.9152,-0.1014
692eaf2b4e86f0c01a2072dc,69070e0b9adc5c8f26f55b5a,keep,-0.4906,,jittery,0,210,212,0.9953,,,,-0.1503,1.0696,0.9585,0.8841,0.2124
692ea22db0d3d3c9d26069a5,68bc72d1fcdaacc405e3db53,keep,-0.4906,,jittery,23,198,200,0.8794,,,,0.4123,1.1607,0.7299,0.2618,0.0830
692ea6a23b319da763b71af2,6903bd580e94ce070afd33cd,keep,-0.4913,,,1,174,207,0.8398,0.2303,2,0.2161,0.3267,0.2634,0.9927,0.6616,0.5100
692eaa05c7cb0e94dc84bbf3,68bc72d1fcdaacc405e3db53,keep,-0.4914,,hesitant,0,229,249,0.9234,,,,-0.1884,0.8991,0.8270,1.6664,-0.1193
692ea7f4f169106feb26aed3,6903686e0e94ce070afd1f24,keep,-0.4918,,unsteady_camera+hesitant,5,124,126,0.9520,,,,-0.1598,-0.0265,1.9636,1.3608,0.3973
692eb29effdc0ca6345c43d3,69070e0b9adc5c8f26f55b5a,keep,-0.4920,,poor_image,0,158,161,0.9875,,,,2.1498,-0.7722,0.5254,0.8892,-0.0369
692ea967727c13b350cb7cda,6903686e0e94ce070afd1f24,keep,-0.4922,,unsteady_camera+hesitant,37,117,119,0.6780,,,,-0.0039,0.4038,1.1521,1.3100,0.3836
692ea7684e86f0c01a20723a,6871d82a1aaf88556f0c6041,keep,-0.4924,,hesitant,0,129,131,0.9923,,,,0.1443,0.9032,0.5479,1.1201,0.2077
692eaadfc609aae267b279a7,69070e0b9adc5c8f26f55b5a,keep,-0.4927,,poor_image+hesitant,20,116,118,0.8205,,,,1.0441,-0.5112,0.0591,1.9728,0.6178
692ef162f2e4e72c033b9b28,690cb8f69adc5c8f26f64201,keep,-0.4929,,unsteady_camera,1,218,220,0.9909,,,,0.7922,0.7003,1.3120,0.0000,-0.1006
692ea5ea68228e362d909039,6903b590466be157ec64580a,keep,-0.4929,,jittery,0,193,199,0.9747,,,,0.6776,1.1962,-0.1071,0.4062,0.3408
692e9ee5c7cb0e94dc84bad4,6903686e0e94ce070afd1f24,keep,-0.4936,,unsteady_camera,0,88,90,0.9888,,,,0.6278,-0.0137,2.0096,0.0000,0.5242
692eb0fd4e7eab2cafd26a74,690364170e94ce070afd1da5,keep,-0.4943,,incomplete,126,224,226,0.4356,,,,0.1476,0.3787,0.4968,0.6320,1.5421
692eaa846974927fef249cff,6903b590466be157ec64580a,keep,-0.4943,,hesitant,12,187,189,0.9309,,,,0.4227,0.6081,0.1089,1.2099,0.5954
692ea6a13b319da763b71af0,6903bd580e94ce070afd33cd,keep,-0.4946,,hesitant+incomplete,56,207,218,0.6959,0.1655,3,0.9693,0.5579,-0.2033,0.2386,1.4980,1.2173
692ea6fc4e86f0c01a207233,6903bd580e94ce070afd33cd,keep,-0.4946,,jittery+unsteady_camera,12,198,201,0.9300,,,,0.2955,1.4044,1.1555,0.2108,-0.4536
692ead5d3019385fbbf56841,6846f7cf9cdf020d4a37a294,keep,-0.4949,,hesitant+incomplete,9,158,192,0.7801,,,,-0.0213,0.6678,-0.3606,1.5670,1.2881
692e993bf169106feb26ad09,6903686e0e94ce070afd1f24,keep,-0.4956,,poor_image,7,102,108,0.8879,,,,1.2880,-0.0567,0.5458,0.7223,0.3542
692eed26245e9187290070a8,6903a36c466be157ec64562d,keep,-0.4957,,incomplete,68,334,338,0.7893,,,,0.8465,0.7289,0.3046,-0.3860,1.1882
692eb300ea43f09edf26f689,6871d82a1aaf88556f0c6041,keep,-0.4958,,poor_image+unsteady_camera,0,92,94,0.9892,,,,1.6070,0.0204,1.7080,0.0000,-0.6783
692eb302ea43f09edf26f69b,6871d82a1aaf88556f0c6041,keep,-0.4960,,poor_image,0,114,116,0.9913,,,,2.7646,-0.5280,0.4579,0.0000,-0.3409
692ea9c4dfa4113987776a46,6903b590466be157ec64580a,keep,-0.4963,,hesitant,0,185,204,0.9113,0.0522,3,0.9993,-0.2223,-0.1786,-0.3366,1.5073,0.4150
692eaed0ffdc0ca6345c4370,6903bd580e94ce070afd33cd,keep,-0.4964,,unsteady_camera+hesitant,20,215,217,0.9028,,,,-0.2990,-0.3465,2.0150,2.3581,0.0698
692ea25bf169106feb26ae08,6871e269bc1991b1a1e463ba,keep,-0.4976,,hesitant+incomplete,2,157,209,0.7452,,,,0.3565,-0.8126,0.5206,1.3301,2.3168
692ea888e2322e3b092b5ef2,6903b590466be157ec64580a,keep,-0.4976,,poor_image,0,223,225,0.9955,,,,2.0826,0.3266,-0.5586,-0.0304,0.4586
692eb0819cebf0ec017dddd6,69070e0b9adc5c8f26f55b5a,keep,-0.4977,,incomplete,45,134,173,0.5174,,,,0.3992,0.4239,-0.3631,0.4136,2.1991
